pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025/9/24,86.4,1.99,6.42,"Snell, Blake",694374,605483,,swinging_strike,,,,,8,Tim Tawa strikes out swinging. Blaze Alexander steals (4) 3rd base.,R,R,L,AZ,LAD,S,,,3,1,2025,1.05,0.68,0.11,1.5,,677942,,1,4,Bot,,,,,,,-6.719924971,-125.5831148,-6.979647712,12.46951244887367,24.551380186926917,-23.77218047,3.36,1.61,,,,87.6,1724,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.5,,,,,,,,35,5,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,135,0,-0.065,73.3,8,,0.065,,-2,-2,0.322,0.322,32,26,33,26,2,1,,,,,2.37,1.05,-1.05,,25.15109422054508,-26.95511591,38.74610141989865,36.47916990452417,48.77923388460714
CH,2025/9/24,85.4,2.04,6.35,"Snell, Blake",694374,605483,,ball,,,,,14,Tim Tawa strikes out swinging. Blaze Alexander steals (4) 3rd base.,R,R,L,AZ,LAD,B,,,2,1,2025,1.07,0.76,0.09,1.3,,677942,,1,4,Bot,,,,,,,-6.805943571,-123.9879713,-7.18643786,12.40000828,24.647232274061118,-23.073738,3.36,1.61,,,,86.3,1852,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.52,,,,,,,,35,4,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,135,0,0.07,,,,-0.07,,-2,-2,0.322,0.322,32,26,33,26,2,1,,,,,2.38,1.07,-1.07,,,,,,
CH,2025/9/24,85.6,2.11,6.38,"Snell, Blake",694374,605483,,blocked_ball,,,,,14,Tim Tawa strikes out swinging. Blaze Alexander steals (4) 3rd base.,R,R,L,AZ,LAD,B,,,1,1,2025,1.12,1.19,0.43,0.53,,677942,,1,4,Bot,,,,,,,-6.295295266,-124.2067892,-10.02262611,12.862180105385471,24.304286302157955,-17.99629663,3.36,1.61,,,,86.6,1722,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.48,,,,,,,,35,3,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,133,0,0.032,,,,-0.032,,-2,-2,0.322,0.322,32,26,33,26,2,1,,,,,1.93,1.12,-1.12,,,,,,
SL,2025/9/24,88.5,1.82,6.54,"Snell, Blake",694374,605483,,swinging_strike,,,,,13,Tim Tawa strikes out swinging. Blaze Alexander steals (4) 3rd base.,R,R,L,AZ,LAD,S,,,1,0,2025,-0.25,0.71,-0.89,1.16,,677942,,1,4,Bot,,,,,,,-6.174785396,-128.70814,-8.683593419,-1.638778091,23.970304486121933,-22.71751551,3.36,1.61,,,,89.9,2322,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.57,,,,,,,,35,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,170,0,-0.041,74.9,8.1,,0.041,,-2,-2,0.322,0.322,32,26,33,26,2,1,,,,,2.18,-0.25,0.25,,29.19094187183013,-38.42780217,43.30033162900858,25.41643399065188,48.239050991653784
CH,2025/9/24,85.2,2.01,6.38,"Snell, Blake",694374,605483,,ball,,,,,14,Tim Tawa strikes out swinging. Blaze Alexander steals (4) 3rd base.,R,R,L,AZ,LAD,B,,,0,0,2025,1.02,0.94,0.38,1.18,,677942,,1,4,Bot,,,,,,,-5.921979063,-123.7451394,-7.889497132,11.607381404618524,23.62996404302312,-21.13584034,3.36,1.61,,,,86.2,1634,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,35,1,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,134,0,0.028,,,,-0.028,,-2,-2,0.322,0.322,32,26,33,26,2,1,,,,,2.2,1.02,-1.02,,,,,,
FF,2025/9/24,95.3,1.82,6.58,"Snell, Blake",543510,605483,field_out,hit_into_play,,,,,12,"James McCann grounds out, second baseman Miguel Rojas to first baseman Freddie Freeman. Blaze Alexander to 2nd.",R,R,L,AZ,LAD,X,4,ground_ball,0,2,2025,0.31,1.54,0.25,3.77,,,677942,0,4,Bot,121.61,149.49,,,,,-4.842260763,-138.7325604,-5.255514236,5.042173018196062,31.189312077086132,-11.34841656,3.47,1.54,76,100.9,2,96.3,2411,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.67,0.5,0.477,0,1,0,0,4,34,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,160,-0.025,-0.243,,,0.583,0.243,100.9,-2,-2,0.347,0.347,32,35,33,35,2,1,,,,,0.97,0.31,-0.31,,,,,,
FF,2025/9/24,94.4,1.58,6.54,"Snell, Blake",543510,605483,,foul,,,,,13,"James McCann grounds out, second baseman Miguel Rojas to first baseman Freddie Freeman. Blaze Alexander to 2nd.",R,R,L,AZ,LAD,S,,,0,1,2025,0.37,1.74,-1.13,2.38,,,677942,0,4,Bot,,,,,,,-7.944129971,-137.0281408,-9.082555097,6.383884109904505,29.71936718174154,-8.423824632,3.47,1.54,108,50.2,60,95.3,2482,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.59,,,,,,,,34,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,153,0,-0.054,71,6.7,,0.054,88,-2,-2,0.347,0.347,32,35,33,35,2,1,,,,,0.83,0.37,-0.37,,1.87053605,-2.820206564,46.90700634166369,23.35410977,30.377353873467502
CH,2025/9/24,84.6,2.07,6.49,"Snell, Blake",543510,605483,,called_strike,,,,,7,"James McCann grounds out, second baseman Miguel Rojas to first baseman Freddie Freeman. Blaze Alexander to 2nd.",R,R,L,AZ,LAD,S,,,0,0,2025,1.07,0.9,-0.61,2,,,677942,0,4,Bot,,,,,,,-8.446039523,-122.8041008,-5.940611913,12.44305982564185,23.455731916844165,-22.08644016,3.47,1.54,,,,85.3,1718,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.69,,,,,,,,34,1,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,135,0,-0.043,,,,0.043,,-2,-2,0.347,0.347,32,35,33,35,2,1,,,,,2.29,1.07,-1.07,,,,,,
FF,2025/9/24,93.7,1.71,6.65,"Snell, Blake",677942,605483,single,hit_into_play,,,,,11,Blaze Alexander singles on a line drive to left fielder Andy Pages.,R,R,L,AZ,LAD,X,7,line_drive,1,0,2025,0.08,1.55,-1.23,2.95,,,,0,4,Bot,64.68,132.92,,,,,-7.869075365,-136.1548558,-7.325636569,2.7166187376570083,30.199309300806675,-11.39391786,3.33,1.62,141,66.8,18,94.8,2411,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.5,0.537,0.49,0.9,1,1,0,4,33,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,162,0.047,0.4,68.3,6.9,0.578,-0.4,88,-2,-2,0.3,0.3,32,26,33,26,2,1,,,,,1.05,0.08,-0.08,,13.011293007202548,-0.716712237,38.69083382225762,24.88738886345192,24.930371233583777
CU,2025/9/24,80.8,1.74,6.59,"Snell, Blake",677942,605483,,ball,,,,,13,Blaze Alexander singles on a line drive to left fielder Andy Pages.,R,R,L,AZ,LAD,B,,,0,0,2025,-1.22,-0.49,-0.9,0.79,,,,0,4,Bot,,,,,,,-3.592957193,-117.5013192,-5.324031181,-10.52411805,23.629221920940633,-35.84881796,3.33,1.62,,,,81.4,2559,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.66,,,,,,,,33,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,325,0,0.042,,,,-0.042,,-2,-2,0.3,0.3,32,26,33,26,2,1,,,,,4,-1.22,1.22,,,,,,
FF,2025/9/24,95.6,1.66,6.62,"Snell, Blake",672515,605483,field_out,hit_into_play,,,,,11,Gabriel Moreno pops out to second baseman Miguel Rojas.,R,R,L,AZ,LAD,X,4,popup,0,2,2025,0.45,1.46,-0.45,3.6,,,682998,2,3,Bot,148.4,116.92,,,,,-6.673598653,-138.9916798,-5.638826687,7.452697573368643,33.47560458210216,-12.24834423,3.32,1.52,215,72.8,51,96.3,2449,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,0.157,0.176,0,1,0,0,3,26,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,161,-0.026,-0.175,66.6,5.9,0.231,0.175,88,0,0,0.526,0.526,32,25,33,25,2,1,,,,,1.06,0.45,-0.45,,12.670740060062988,9.222181510022791,23.801642086180063,27.57864003883747,30.939732289294373
FF,2025/9/24,95,1.79,6.56,"Snell, Blake",672515,605483,,foul,,,,,5,Gabriel Moreno pops out to second baseman Miguel Rojas.,R,R,L,AZ,LAD,S,,,0,1,2025,0.32,1.53,-0.19,2.6,,,682998,2,3,Bot,,,,,,,-5.963531971,-138.0549649,-8.232911045,5.468930696453205,30.720565446334156,-10.97158377,3.32,1.52,226,74.5,44,96.1,2448,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.51,,,,,,,,26,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160,0,-0.056,67.1,6.3,,0.056,88,0,0,0.526,0.526,32,25,33,25,2,1,,,,,1,0.32,-0.32,,0.6110593714855872,15.086916652304609,37.29289667414888,32.106719638246744,29.455801249394227
CH,2025/9/24,86,1.89,6.47,"Snell, Blake",672515,605483,,called_strike,,,,,5,Gabriel Moreno pops out to second baseman Miguel Rojas.,R,R,L,AZ,LAD,S,,,0,0,2025,1.08,0.64,0.25,2.42,,,682998,2,3,Bot,,,,,,,-6.152087074,-125.1601399,-4.708187227,12.623477158392362,24.196348119947345,-24.7418523,3.32,1.52,,,,87,1709,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.69,,,,,,,,26,1,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,135,0,-0.042,,,,0.042,,0,0,0.526,0.526,32,25,33,25,2,1,,,,,2.43,1.08,-1.08,,,,,,
SL,2025/9/24,89.1,1.86,6.55,"Snell, Blake",682998,605483,force_out,hit_into_play,,,,,13,"Corbin Carroll grounds into a force out, second baseman Miguel Rojas to shortstop Mookie Betts. Ketel Marte out at 2nd. Corbin Carroll to 1st.",R,L,L,AZ,LAD,X,4,ground_ball,1,1,2025,-0.1,0.64,-0.12,1.19,,,606466,1,3,Bot,148.49,160.65,,,,,-4.70911808,-129.5460495,-8.555804918,-0.157715367,27.21435205,-23.34136953,3.22,1.54,3,101.9,-21,90,2268,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.59,0.143,0.17,0,1,0,0,2,25,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,166,-0.031,-0.299,70.7,7.8,0.144,0.299,101.9,0,0,0.557,0.557,32,24,33,25,2,1,,,,,2.24,-0.1,-0.1,,5.580494838282455,5.1170220875398265,33.675510402450406,41.466681579015564,34.285056959815975
FF,2025/9/24,95.2,1.9,6.51,"Snell, Blake",682998,605483,,foul_tip,,,,,14,"Corbin Carroll grounds into a force out, second baseman Miguel Rojas to shortstop Mookie Betts. Ketel Marte out at 2nd. Corbin Carroll to 1st.",R,L,L,AZ,LAD,S,,,1,0,2025,0.33,1.48,0.94,2.02,,,606466,1,3,Bot,,,,,,,-3.294893995,-138.372223,-9.531712915,5.023342663462927,31.09817698819584,-11.20477302,3.22,1.54,,,,96.2,2433,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,25,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,157,0,-0.055,78.8,7.2,,0.055,,0,0,0.557,0.557,32,24,33,25,2,1,,,,,1.04,0.33,0.33,,7.194384868401641,5.798865309278314,37.79664163429082,29.74123647017812,30.230806666618484
FF,2025/9/24,94.7,2,6.62,"Snell, Blake",682998,605483,,ball,,,,,12,"Corbin Carroll grounds into a force out, second baseman Miguel Rojas to shortstop Mookie Betts. Ketel Marte out at 2nd. Corbin Carroll to 1st.",R,L,L,AZ,LAD,B,,,0,0,2025,0.28,1.54,1.89,4.36,,,606466,1,3,Bot,,,,,,,-0.91888786,-137.8809065,-3.695848113,3.717361225619355,30.17397931439699,-11.96616412,3.22,1.54,,,,95.8,2424,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.64,,,,,,,,25,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160,0,0.034,,,,-0.034,,0,0,0.557,0.557,32,24,33,25,2,1,,,,,1,0.28,0.28,,,,,,
CH,2025/9/24,84.4,2.01,6.46,"Snell, Blake",672695,605483,field_out,hit_into_play,,,,,9,Geraldo Perdomo lines out to left fielder Andy Pages.,R,R,L,AZ,LAD,X,7,line_drive,1,1,2025,1.14,0.87,0.81,1.89,,,606466,0,3,Bot,87.52,54.77,,,,,-5.104868439,-122.6584725,-6.014707109,12.520588723161957,24.731870236278734,-22.42321579,3.55,1.69,368,98.6,22,85.1,1721,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.64,0.354,0.461,0,1,0,0,5,24,3,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,134,-0.037,-0.237,72.3,7.9,0.755,0.237,98.6,0,0,0.594,0.594,32,25,33,26,2,1,,,,,2.35,1.14,-1.14,,14.296278368911363,-5.608060086,33.004358781913446,43.87338726904926,38.422822753729584
FF,2025/9/24,94.7,1.91,6.59,"Snell, Blake",672695,605483,,ball,,,,,12,Geraldo Perdomo lines out to left fielder Andy Pages.,R,R,L,AZ,LAD,B,,,0,1,2025,0.4,1.38,1.19,3.34,,,606466,0,3,Bot,,,,,,,-2.800841543,-137.7804248,-5.889176936,5.711612006,33.08839505019144,-13.54622098,3.55,1.69,,,,95.5,2462,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,24,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,160,0,0.034,,,,-0.034,,0,0,0.594,0.594,32,25,33,26,2,1,,,,,1.18,0.4,-0.4,,,,,,
FF,2025/9/24,94.2,1.83,6.56,"Snell, Blake",672695,605483,,foul,,,,,7,Geraldo Perdomo lines out to left fielder Andy Pages.,R,R,L,AZ,LAD,S,,,0,0,2025,0.15,1.51,-0.68,1.57,,,606466,0,3,Bot,,,,,,,-6.927721424,-136.707658,-10.68139198,3.4684161412593366,30.415656822988577,-11.03734263,3.55,1.69,,,,95.1,2469,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.51,,,,,,,,24,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,161,0,-0.043,72.9,7.7,,0.043,,0,0,0.594,0.594,32,25,33,26,2,1,,,,,1.08,0.15,-0.15,,15.138223022422435,-16.84321598,37.92379797398654,28.451397488800023,39.14315169
CH,2025/9/24,82.9,2.08,6.4,"Snell, Blake",606466,605483,single,hit_into_play,,,,,8,Ketel Marte singles on a ground ball to first baseman Freddie Freeman.,R,R,L,AZ,LAD,X,3,ground_ball,0,1,2025,0.96,0.79,0.11,2.05,,,,0,3,Bot,140.37,181.44,,,,,-6.446876084,-120.5547003,-5.09255449,10.552657439275922,21.346242284719725,-23.69676164,3.63,1.73,2,27.8,-43,84,1686,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.64,0.289,0.28,0.9,1,1,0,1,23,2,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,139,0.04,0.482,78.9,9,0.302,-0.482,88,0,0,0.554,0.554,32,31,33,32,2,1,,,,,2.51,0.96,-0.96,,17.91555109108585,-33.55634751,29.60517947089802,34.734820423042535,56.98470071333978
SL,2025/9/24,88.2,1.82,6.61,"Snell, Blake",606466,605483,,called_strike,,,,,8,Ketel Marte singles on a ground ball to first baseman Freddie Freeman.,R,R,L,AZ,LAD,S,,,0,0,2025,-0.18,0.83,-0.01,1.63,,,,0,3,Bot,,,,,,,-4.131432915,-128.3207989,-7.862401859,-1.24938996,24.15987423698898,-21.59754686,3.63,1.73,,,,89.5,2235,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.6,,,,,,,,23,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,168,0,-0.04,,,,0.04,,0,0,0.554,0.554,32,31,33,32,2,1,,,,,2.08,-0.18,0.18,,,,,,
CH,2025/9/24,80.9,2.14,6.35,"Snell, Blake",678489,605483,strikeout,swinging_strike,,,,,14,Jorge Barrosa strikes out swinging.,R,R,L,AZ,LAD,S,2,,2,2,2025,1.12,0.79,0.89,2.22,,,545121,2,2,Bot,,,,,,,-4.984599026,-117.6902192,-4.120605754,11.329634437917667,23.029531543598615,-24.22394991,3.24,1.43,,,,81.8,1588,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.49,,0,0,1,0,0,,17,5,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,131,-0.024,-0.219,62.3,8,,0.219,,0,0,0.524,0.524,32,24,33,24,1,0,,,,,2.7,1.12,-1.12,,21.10239717177675,-29.92032496,21.567050869381777,46.178955063078476,40.070623
CH,2025/9/24,87.6,2.01,6.48,"Snell, Blake",678489,605483,,foul,,,,,6,Jorge Barrosa strikes out swinging.,R,R,L,AZ,LAD,S,,,2,1,2025,1.01,0.99,0.61,2.52,,,545121,2,2,Bot,,,,,,,-5.531429518,-127.4366311,-5.560033665,12.134397652598286,25.856670703123033,-20.44398466,3.24,1.43,106,70.8,10,88.7,1840,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.53,,,,,,,,17,4,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,137,0,-0.092,60.8,8.2,,0.092,88,0,0,0.524,0.524,32,24,33,24,1,0,,,,,1.98,1.01,-1.01,,22.88940205118783,-25.99998482,24.377057291580332,42.30009926181597,42.04510265327116
FF,2025/9/24,94.9,1.84,6.59,"Snell, Blake",678489,605483,,ball,,,,,12,Jorge Barrosa strikes out swinging.,R,R,L,AZ,LAD,B,,,1,1,2025,0.28,1.66,0.62,3.87,,,545121,2,2,Bot,,,,,,,-3.87544713,-138.0794463,-5.213925795,4.462132994,29.942562677251154,-10.00833665,3.24,1.43,,,,96.1,2476,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.59,,,,,,,,17,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,163,0,0.053,,,,-0.053,,0,0,0.524,0.524,32,24,33,24,1,0,,,,,0.87,0.28,-0.28,,,,,,
FF,2025/9/24,94.7,1.95,6.62,"Snell, Blake",678489,605483,,ball,,,,,12,Jorge Barrosa strikes out swinging.,R,R,L,AZ,LAD,B,,,0,1,2025,0.29,1.52,0.32,3.82,,,545121,2,2,Bot,,,,,,,-4.954840005,-137.8715496,-5.069644625,4.841496438897305,30.466440769348853,-11.91283799,3.24,1.43,,,,95.6,2469,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.73,,,,,,,,17,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,156,0,0.026,,,,-0.026,,0,0,0.524,0.524,32,24,33,24,1,0,,,,,1.02,0.29,-0.29,,,,,,
FF,2025/9/24,94.9,1.8,6.6,"Snell, Blake",678489,605483,,called_strike,,,,,12,Jorge Barrosa strikes out swinging.,R,R,L,AZ,LAD,S,,,0,0,2025,0.33,1.58,0.22,3.37,,,545121,2,2,Bot,,,,,,,-4.94382525,-138.079876,-6.382966882,5.361599455059387,30.115106156129535,-10.75536459,3.24,1.43,,,,96,2482,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.63,,,,,,,,17,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,161,0,-0.042,,,,0.042,,0,0,0.524,0.524,32,24,33,24,1,0,,,,,0.95,0.33,-0.33,,,,,,
FF,2025/9/24,95.6,1.86,6.63,"Snell, Blake",545121,605483,single,hit_into_play,,,,,12,Ildemaro Vargas singles on a ground ball to second baseman Miguel Rojas.,R,R,L,AZ,LAD,X,4,ground_ball,0,2,2025,0.41,1.46,0.15,4.08,,,,2,2,Bot,149.09,143.66,,,,,-5.50097675,-139.1704784,-4.444469204,6.615828466235063,31.58004138015898,-12.37189328,3.36,1.57,12,85.8,-18,96.6,2432,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.62,0.089,0.082,0.9,1,1,0,2,16,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,161,0.013,0.429,65.8,5.8,0.113,-0.429,88,0,0,0.511,0.511,32,33,33,34,1,0,,,,,1.03,0.41,-0.41,,24.756019584055608,37.03163208064381,4.421102404221653,35.53940095214155,15.363070243038422
CH,2025/9/24,87.3,2.02,6.49,"Snell, Blake",545121,605483,,foul,,,,,8,Ildemaro Vargas singles on a ground ball to second baseman Miguel Rojas.,R,R,L,AZ,LAD,S,,,0,1,2025,1.15,0.88,-0.03,2.03,,,,2,2,Bot,,,,,,,-7.415426609,-126.9437611,-6.4876324,13.937439473730764,24.200136424241474,-21.56583132,3.36,1.57,,,,88.6,2002,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.51,,,,,,,,16,2,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,142,0,-0.057,80.9,7.8,,0.057,,0,0,0.511,0.511,32,33,33,34,1,0,,,,,2.1,1.15,-1.15,,13.565748938372748,-10.6888893,29.81801196321229,33.93922212,31.38712482
FF,2025/9/24,94.9,1.87,6.63,"Snell, Blake",545121,605483,,called_strike,,,,,2,Ildemaro Vargas singles on a ground ball to second baseman Miguel Rojas.,R,R,L,AZ,LAD,S,,,0,0,2025,0.25,1.46,-0.13,2.94,,,,2,2,Bot,,,,,,,-5.866560351,-137.9918297,-7.344512687,4.539502192,30.60177846021645,-12.02735491,3.36,1.57,,,,95.9,2386,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.59,,,,,,,,16,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,156,0,-0.044,,,,0.044,,0,0,0.511,0.511,32,33,33,34,1,0,,,,,1.07,0.25,-0.25,,,,,,
CH,2025/9/24,87.9,2.06,6.5,"Snell, Blake",694374,605483,field_out,hit_into_play,,,,,9,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,X,5,ground_ball,3,2,2025,1.08,1.08,0.56,2.01,,,,1,2,Bot,107.92,162.17,,,,,-5.955961289,-127.7656349,-7.095131513,13.093190503088953,25.584095736316552,-19.08315183,3.36,1.61,6,69.8,-18,88.9,1893,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.57,0.063,0.062,0,1,0,0,2,15,6,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,141,-0.016,-0.333,77.2,7.7,0.07,0.333,88,0,0,0.527,0.527,32,26,33,26,1,0,,,,,1.87,1.08,-1.08,,16.382602630875784,-12.98951523,35.99622029,41.28243472721789,37.08616229642516
SL,2025/9/24,88.6,1.71,6.57,"Snell, Blake",694374,605483,,ball,,,,,13,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,B,,,2,2,2025,-0.51,0.63,-1.62,0.48,,,,1,2,Bot,,,,,,,-7.123933881,-128.5878744,-10.22652865,-4.270434938,25.76916252219687,-23.26908012,3.36,1.61,,,,89.7,2319,7.1,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.45,,,,,,,,15,5,Slider,1,1,1,1,1,1,1,1,Standard,Standard,176,0,0.104,,,,-0.104,,0,0,0.527,0.527,32,26,33,26,1,0,,,,,2.28,-0.51,0.51,,,,,,
SL,2025/9/24,88.3,1.78,6.57,"Snell, Blake",694374,605483,,ball,,,,,13,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,B,,,1,2,2025,-0.56,0.59,-1.49,0.7,,,,1,2,Bot,,,,,,,-6.882554411,-128.2330459,-9.515813336,-4.759620552,25.914903047540335,-23.92439467,3.36,1.61,,,,89.2,2189,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,15,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,176,0,0.048,,,,-0.048,,0,0,0.527,0.527,32,26,33,26,1,0,,,,,2.34,-0.56,0.56,,,,,,
SL,2025/9/24,88.9,1.94,6.54,"Snell, Blake",694374,605483,,swinging_strike,,,,,13,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,S,,,1,1,2025,-0.28,0.79,-0.29,0.91,,,,1,2,Bot,,,,,,,-4.933667148,-129.2785646,-9.571841084,-2.273764555,23.28916907221999,-21.62019414,3.36,1.61,,,,90.4,2311,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,15,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,171,0,-0.064,76.8,8,,0.064,,0,0,0.527,0.527,32,26,33,26,1,0,,,,,2.06,-0.28,0.28,,18.932513799859162,-17.01966033,42.52757678622238,31.86059825,37.88689344
FF,2025/9/24,94.6,1.8,6.65,"Snell, Blake",694374,605483,,called_strike,,,,,1,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,S,,,1,0,2025,0.4,1.58,-0.51,3.33,,,,1,2,Bot,,,,,,,-6.993912765,-137.4937535,-6.566425023,6.572184967220337,29.82306442862554,-10.8621762,3.36,1.61,,,,95.7,2377,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.58,,,,,,,,15,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,165,0,-0.05,,,,0.05,,0,0,0.527,0.527,32,26,33,26,1,0,,,,,0.97,0.4,-0.4,,,,,,
SL,2025/9/24,88.3,1.72,6.63,"Snell, Blake",694374,605483,,ball,,,,,7,"Tim Tawa grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",R,R,L,AZ,LAD,B,,,0,0,2025,-0.25,0.61,-0.79,1.51,,,,1,2,Bot,,,,,,,-5.635954422,-128.379773,-7.76170164,-1.73344575,23.577770529904605,-24.10156291,3.36,1.61,,,,89.4,2306,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.71,,,,,,,,15,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,167,0,0.04,,,,-0.04,,0,0,0.527,0.527,32,26,33,26,1,0,,,,,2.29,-0.25,0.25,,,,,,
